Code article;Désignation;Marque;Famille;Uvc;TVA;Prix d'achat;Marge;Prix de vente HT;Emplacement;Compte comptable achat;Compte comptable vente;Code barre;Code barre Fabricant;Stock
BOUCLIER CENTRAL AR;BOUCLIER CENTRAL AR;DIVERS;DIVERS;;20;0,00 €;100;223.47;;607;707;;;0
SUPPORT BOUCLIER AR;SUPPORT BOUCLIER AR;DIVERS;DIVERS;;20;0,00 €;100;343.98;;607;707;;;0
7612AGSMVZ1B;Pare-brise vert solar;PILKINGTON (EUROCODE);DIVERS;Unitaire;20;0,00 €;0;396.9;;607;707;;;0
PARE-BRISE V ATHERMIQUE ;PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (ACOUST/AVERTISS.VOIE/E4);RENAULT;DIVERS;Unitaire;20;0,00 €;0;685.07;;607;707;;;0
PARE BRISE RENAULT KANGOO + MO;PARE BRISE RENAULT KANGOO + MO;DIVERS;DIVERS;;20;0,00 €;100;183.3333;;607;707;;;0
A9106700000;PARE-BRISE (SANS RETRO.INT);MERCEDES;DIVERS;Unitaire;20;0,00 €;0;492.48;;607;707;;;0
MERCEDES CLASSE A II (W169) / CLASSE B I (W245) 3P/5P (04-12;MERCEDES CLASSE A II (W169) / CLASSE B I (W245) 3P/5P (04-12): PARE-BRISE VERT SOLAR + CAPT.PL./LU. + FEN.;DIVERS;DIVERS;;20;0,00 €;100;0;;607;707;;;0
RENAULT MEGANE II 3P/4P/5P/BRK (02-08): PARE-BRISE VERT ACOU;RENAULT MEGANE II 3P/4P/5P/BRK (02-08): PARE-BRISE VERT ACOUST.;DIVERS;DIVERS;;20;0,00 €;100;85.66;;607;707;;;0
2740LGSS4RQZ;2740LGSS4RQZCUSTODE ARRIERE GAUCHE VERT CITROEN;DIVERS;DIVERS;;20;0,00 €;100;86.9;;607;707;;;0
6551AGSVVZ;6551AGSVVZ PEUGEOT 207 CC (07-11): PARE BRISE VERT SOLAR + ENCAPS. + FEN.;DIVERS;DIVERS;;20;0,00 €;100;174.1583;;607;707;;;0
5653AGN14631 PARE BRISE MITSUBISHI;5653AGN14631 PARE BRISE MITSUBISHI;DIVERS;DIVERS;;20;0,00 €;100;136.95;;607;707;;;-1
CITROEN C4 PICASSO I / GRAND C4 PICASSO 5P (06-13): CUSTODE ;CITROEN C4 PICASSO I / GRAND C4 PICASSO 5P (06-13): CUSTODE AVANT GAUCHE VERT SOLAR + ENCAPS.;DIVERS;DIVERS;;20;0,00 €;100;0;;607;707;;;0
RENAULT MEGANE II 3P/4P/5P/BRK (02-08): PARE-BRISE VERT ACOU;RENAULT MEGANE II 3P/4P/5P/BRK (02-08): PARE-BRISE VERT ACOUST. 7260AGAV1M;DIVERS;DIVERS;;20;0,00 €;100;85.66;;607;707;;;0
TOYOTA PRIUS IV 5P (16-): PARE-BRISE 8422AGAACMUVZ1L;TOYOTA PRIUS IV 5P (16-): PARE-BRISE 8422AGAACMUVZ1L;DIVERS;DIVERS;;20;0,00 €;100;0;;607;707;;;0
8R0845099KNVB;PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (CHANGM-VOIE/AVEC BOUSSOLE);AUDI;DIVERS;Unitaire;20;0,00 €;0;778.52;;607;707;;;0
00008569XE;GLACE FIXE V CUSTODE G (SURTEINT/YC ENJ.CHROM);PEUGEOT;DIVERS;Unitaire;20;0,00 €;0;237.65;;607;707;;;0
VOLVO S80 II PARE BRISE 8836AGAMVWZ6N;VOLVO S80 II PARE BRISE 8836AGAMVWZ6N;DIVERS;DIVERS;;20;0,00 €;100;192.27;;607;707;;;0
6 PNEUS UTILITAIRE 315/65/22.5;6 PNEUS UTILITAIRE 315/65/22.5;DIVERS;DIVERS;;20;0,00 €;100;0;;607;707;;;0
6564LGSH3RQZ CUSTODE ARRIERE GAUCHE VERT PEUGEOT 208 3P 11-;6564LGSH3RQZ CUSTODE ARRIERE GAUCHE VERT PEUGEOT 208 3P 11-;DIVERS;DIVERS;;20;0,00 €;100;0;;607;707;;;0
PEUGEOT 208 3P/5P (11-): DEFLECTEUR PORTE AVANT GAUCHE VERT ;6564LGSH3FVZ PEUGEOT 208 3P/5P (11-): DEFLECTEUR PORTE AVANT GAUCHE VERT SOLAR;DIVERS;DIVERS;;20;0,00 €;100;56.4;;607;707;;;0
DEFLECTEUR AVANT DROIT VERT BERLINGO/PARTNER 08-18;DEFLECTEUR AVANT DROIT VERT BERLINGO/PARTNER 08-18;DIVERS;DIVERS;;20;0,00 €;100;62;;607;707;;;0
CUSTODE AR GAUCHE T-ROC;CUSTODE AR GAUCHE T-ROC;DIVERS;DIVERS;;20;0,00 €;100;175;;607;707;;;0
00009023QA;JOINT GLACE AVANT PAVILLON (AR DE LA GLACE AV);PEUGEOT;DIVERS;Unitaire;20;0,00 €;0;24.79;;607;707;;;0
6542GYPE5PRKW;Vitre de pavillon;PILKINGTON (EUROCODE);DIVERS;Unitaire;20;0,00 €;0;1116.51;;607;707;;;0
GLACE DE PORTE BATTENTE ARG;GLACE DE PORTE BATTENTE ARG;DIVERS;DIVERS;;20;0,00 €;100;160;;607;707;;;0
6 pneus 225/75/17.5;6 pneus 225/75/17.5;DIVERS;DIVERS;;20;0,00 €;100;1333.3333;;607;707;;;0
LUNETTE RENAULT CLIO II;LUNETTE RENAULT CLIO II ST G 7248BGSH;DIVERS;DIVERS;;20;0,00 €;100;74.13;;607;707;;;0
00009204S7;GLACE MOBILE V PTE ARD (SURTEINTE);CITROEN;DIVERS;Unitaire;20;0,00 €;0;137.03;;607;707;;;0
DEFLECTEUR VW POLO 8573RGSH5RQZ;DEFLECTEUR VW POLO 8573RGSH5RQZ;DIVERS;DIVERS;;20;0,00 €;100;0;;607;707;;;0
DEFLECTEUR ARRIERE GAUCHE VERT RAPID SPACEBACK 13-;DEFLECTEUR ARRIERE GAUCHE VERT RAPID SPACEBACK 13-;DIVERS;DIVERS;;20;0,00 €;100;0;;607;707;;;0
DEFLECTEUR ARD VW GOLF VII 8618RGPH5RVWZ;DEFLECTEUR ARD VW GOLF VII 8618RGPH5RVWZ;DIVERS;DIVERS;;20;0,00 €;100;82;;607;707;;;0
DEFLECTEUR ARRIERE DROIT PRIVACY (NOIR) GOLF VI 5P 12-12;DEFLECTEUR ARRIERE DROIT PRIVACY (NOIR) GOLF VI 5P 12-12;DIVERS;DIVERS;;20;0,00 €;100;53;;607;707;;;0
DEFLECTEUR ARRIERE DROIT PRIVACY CORSA 5P 06-14;DEFLECTEUR ARRIERE DROIT PRIVACY CORSA 5P 06-14;DIVERS;DIVERS;;20;0,00 €;100;36;;607;707;;;0
DEFLECTEUR ARRIERE DROIT VERT BMW X5 E70 06-13;DEFLECTEUR ARRIERE DROIT VERT BMW X5 E70 06-13;DIVERS;DIVERS;;20;0,00 €;100;32;;607;707;;;0
CUSTODE ARRIERE DROIT VERT AUDI A4 BERLINE 07-15;CUSTODE ARRIERE DROIT VERT AUDI A4 BERLINE 07-15;DIVERS;DIVERS;;20;0,00 €;100;50;;607;707;;;0
DEFLECTEUR ARRIERE DROIT VERT CHEVROLET EPICA 06-11;DEFLECTEUR ARRIERE DROIT VERT CHEVROLET EPICA 06-11;DIVERS;DIVERS;;20;0,00 €;100;41.36;;607;707;;;0
DEFLECTEUR ARRIERE DROIT VERT OPEL INSIGNIA 4 ET 5 PORTES 13;DEFLECTEUR ARRIERE DROIT VERT OPEL INSIGNIA 4 ET 5 PORTES 13-17;DIVERS;DIVERS;;20;0,00 €;100;24.6;;607;707;;;0
DEFLECTEUR AVANT DROIT VERT CHEVROLET SPARK 10-15;DEFLECTEUR AVANT DROIT VERT CHEVROLET SPARK 10-15;DIVERS;DIVERS;;20;0,00 €;100;15;;607;707;;;0
DEFLECTEUR ARRIERE GAUCHE VERT SUZUKI SWIFT 5 PORTES HAYON 0;DEFLECTEUR ARRIERE GAUCHE VERT SUZUKI SWIFT 5 PORTES HAYON 05-10;DIVERS;DIVERS;;20;0,00 €;100;43.97;;607;707;;;0
DEFLECTEUR ARRIERE DROIT VERT VOLKSWAGEN GOLF IV 5P 98-03;DEFLECTEUR ARRIERE DROIT VERT VOLKSWAGEN GOLF IV 5P 98-03;DIVERS;DIVERS;;20;0,00 €;100;23.1;;607;707;;;0
DEFLECTEUR ARRIERE GAUCHE VERT VOLKSWAGEN GOLF IV 5P 98-03;DEFLECTEUR ARRIERE GAUCHE VERT VOLKSWAGEN GOLF IV 5P 98-03;DIVERS;DIVERS;;20;0,00 €;100;29.4;;607;707;;;0
DEFLECTEUR ARD VW PASSAT 8584RGSS4RV;DEFLECTEUR ARD VW PASSAT 8584RGSS4RV;DIVERS;DIVERS;;20;0,00 €;100;24.9;;607;707;;;0
DEFLECTEUR AVD CHEVROLET SPARK 3028RGNH5RV;DEFLECTEUR AVD CHEVROLET SPARK 3028RGNH5RV;DIVERS;DIVERS;;20;0,00 €;100;0;;607;707;;;0
 DEFLECTEUR AVANT DROIT VERT TOYOTA YARIS 2 3P 06-11 8370RGS; DEFLECTEUR AVANT DROIT VERT TOYOTA YARIS 2 3P 06-11 8370RGSH3FV;DIVERS;DIVERS;;20;0,00 €;100;8;;607;707;;;0
DEFLECTEUR ARRIERE DROIT VERT BMW SERIE 3E46 BREAK 98-05;DEFLECTEUR ARRIERE DROIT VERT BMW SERIE 3E46 BREAK 98-05;DIVERS;DIVERS;;20;0,00 €;100;35.68;;607;707;;;0
CUSTODE AVANT GAUCHE VERT OPEL ZAFIRA II 06-;CUSTODE AVANT GAUCHE VERT OPEL ZAFIRA II 06- 6307LGNV5FQZ;DIVERS;DIVERS;;20;0,00 €;100;50.2;;607;707;;;0
DEFLECTEUR ARRIERE DROIT VERT BMW SERIE 3E90 BERLINE 04-12;DEFLECTEUR ARRIERE DROIT VERT BMW SERIE 3E90 BERLINE 04-12;DIVERS;DIVERS;;20;0,00 €;100;25;;607;707;;;0
DEFLECTEUR ARRIERE GAUCHE PRIVACY BMW X3 F25 10-17;DEFLECTEUR ARRIERE GAUCHE PRIVACY BMW X3 F25 10-17 2464LYPR5RV;DIVERS;DIVERS;;20;0,00 €;100;0;;607;707;;;0
DEFLECTEUR AVANT DROIT VERT COROLLA VERSO 04-09;DEFLECTEUR AVANT DROIT VERT COROLLA VERSO 04-09;DIVERS;DIVERS;;20;0,00 €;100;10.15;;607;707;;;0
CUSTODE ARRIERE DROIT VERT FOCUS 1 5P 98-04 3556RGSH5RQ;CUSTODE ARRIERE DROIT VERT FOCUS 1 5P 98-04 3556RGSH5RQ;DIVERS;DIVERS;;20;0,00 €;100;35.78;;607;707;;;0
CUSTODE ARRIERE DROIT VERT COROLLA VERSO 04-09;CUSTODE ARRIERE DROIT VERT COROLLA VERSO 04-09 8356RGNV5RV;DIVERS;DIVERS;;20;0,00 €;100;32.68;;607;707;;;0
DEFLECTEUR ARRIERE GAUCHE VERT KIA PICANTO 5P 11-17;DEFLECTEUR ARRIERE GAUCHE VERT KIA PICANTO 5P 11-17  4439LGNH5RV;DIVERS;DIVERS;;20;0,00 €;100;15.88;;607;707;;;0
DEFLECTEUR ARRIERE GAUCHE VERT TOYOTA PRIUS 1 00-04;DEFLECTEUR ARRIERE GAUCHE VERT TOYOTA PRIUS 1 00-04 8324LGNS4RV;DIVERS;DIVERS;;20;0,00 €;100;22.22;;607;707;;;0
DEFLECTEUR ARRIERE DROIT VERT BMW SERIE 3E46 4P 98-05;DEFLECTEUR ARRIERE DROIT VERT BMW SERIE 3E46 4P 98-05  2436RGNS4RV;DIVERS;DIVERS;;20;0,00 €;100;29.96;;607;707;;;0
CUSTODE ARRIERE DROIT VERT AUDI A4 BERLINE CHROME 07-15;CUSTODE ARRIERE DROIT VERT AUDI A4 BERLINE CHROME 07-15 8589RGSS4RQZ;DIVERS;DIVERS;;20;0,00 €;100;77.25;;607;707;;;0
DEFLECTEUR ARRIERE DROIT VERT VOLKSWAGEN PASSAT B6 BERLINE 0;DEFLECTEUR ARRIERE DROIT VERT VOLKSWAGEN PASSAT B6 BERLINE 05-14 8584RGSS4RV1A;DIVERS;DIVERS;;20;0,00 €;100;63.01;;607;707;;;0
DEFLECTEUR ARRIERE GAUCHE VERT RANGE ROVER 02-12;DEFLECTEUR ARRIERE GAUCHE VERT RANGE ROVER 02-12  7033LGSR5RV;DIVERS;DIVERS;;20;0,00 €;100;55.55;;607;707;;;0
CUSTODE ARRIERE DROIT VERT PEUGEOT 308 BREAK 5P 13-;CUSTODE ARRIERE DROIT VERT PEUGEOT 308 BREAK 5P 13- 6570RGSE5RQZ;DIVERS;DIVERS;;20;0,00 €;100;49.98;;607;707;;;0
CUSTODE ARRIERE GAUCHE VERT PEUGEOT 308 BREAK 5P 13-;CUSTODE ARRIERE GAUCHE VERT PEUGEOT 308 BREAK 5P 13-  6570LGSE5RQZ;DIVERS;DIVERS;;20;0,00 €;100;55.55;;607;707;;;0
CUSTODE ARRIERE GAUCHE PRIVACY (NOIR) W205 BREAK BRANCHEMENT;CUSTODE ARRIERE GAUCHE PRIVACY (NOIR) W205 BREAK BRANCHEMENT ALARME CHROME 13- 5385LYPE5RQXZ1D;DIVERS;DIVERS;;20;0,00 €;100;72.32;;607;707;;;0
CUSTODE ARRIERE DROIT VERT VOLKSWAGEN PASSAT BERLINE 01-05;CUSTODE ARRIERE DROIT VERT VOLKSWAGEN PASSAT BERLINE 01-05  8556RGNS4RQZ;DIVERS;DIVERS;;20;0,00 €;100;42.35;;607;707;;;0
DEFLECTEUR ARRIERE GAUCHE VERT FIAT TIPO 4P 16-;DEFLECTEUR ARRIERE GAUCHE VERT FIAT TIPO 4P 16-  3375LGSS4RV;DIVERS;DIVERS;;20;0,00 €;100;14.38;;607;707;;;0
RENAULT | CLIO | HATCH 5P | III 2005-2013 | FIXE PORTE ARRIÈ;RENAULT | CLIO | HATCH 5P | III 2005-2013 | FIXE PORTE ARRIÈRE DROITE;DIVERS;DIVERS;;20;0,00 €;100;34.35;;607;707;;;0
RENAULT | MASTER II / MASCOTT | CHASS-CAB 2P | 1997- | FIXE ;RENAULT | MASTER II / MASCOTT | CHASS-CAB 2P | 1997- | FIXE PORTE AVANT DROITE;DIVERS;DIVERS;;20;0,00 €;100;28.5;;607;707;;;0
8200702184;JOINT SUP LUNETTE;RENAULT;DIVERS;Unitaire;20;0,00 €;0;14.73;;607;707;;;0
7701071025;LUNETTE V CHAUFFANTE (SURTEINTEE);RENAULT;DIVERS;Unitaire;20;0,00 €;0;185.29;;607;707;;;0
8W6845099SNVB;PARE-BRISE V ATHERMIQUE CAPTEUR PLUIE (EQUIP.CAMERA);AUDI;DIVERS;Unitaire;20;0,00 €;0;663.78;;607;707;;;0
2456AGSGYMV2T;Pare-brise vert dégradé gris;PILKINGTON (EUROCODE);DIVERS;Unitaire;20;0,00 €;0;509.02;;607;707;;;0
VITRE AVD CITROEN C3 II 2743RGNH5FD;VITRE AVD CITROEN C3 II 2743RGNH5FD;DIVERS;DIVERS;;20;0,00 €;100;26.72;;607;707;;;0
DEFLECTEUR AVG SPRINTER W906  (5439lclv3fv;DEFLECTEUR AVG SPRINTER W906  (5439lclv3fv;DIVERS;DIVERS;;20;0,00 €;100;37.48;;607;707;;;0
VITRE LATERALE ARG KAGOO II 7274LGSV5RD1J;VITRE LATERALE ARG KAGOO II 7274LGSV5RD1J;DIVERS;DIVERS;;20;0,00 €;100;83.68;;607;707;;;0
VITRE MOBILE AVG MASTER III 7281LGSV2FD;VITRE MOBILE AVG MASTER III 7281LGSV2FD;DIVERS;DIVERS;;20;0,00 €;100;54.4;;607;707;;;0
VITRE MOBILE AVG ST GO TRAFIC III 7296LGSV2FD;VITRE MOBILE AVG ST GO TRAFIC III 7296LGSV2FD;DIVERS;DIVERS;;20;0,00 €;100;62.89;;607;707;;;0
VITRE MOBILE AVD TRAFIC II 7252RGSV2FD;VITRE MOBILE AVD TRAFIC II 7252RGSV2FD;DIVERS;DIVERS;;20;0,00 €;100;43.2;;607;707;;;0
VITRE MOBILE AVD TRAFIC III 7296RGSV2FD;VITRE MOBILE AVD TRAFIC III 7296RGSV2FD;DIVERS;DIVERS;;20;0,00 €;100;57;;607;707;;;0
VITRE MOBILE AVG MASTER II ST GO 7247LGNV2FDW;VITRE MOBILE AVG MASTER II ST GO 7247LGNV2FDW;DIVERS;DIVERS;;20;0,00 €;100;77;;607;707;;;0
VITRE MOBILE AVG DUCATO II 6552LGSV3FDW;VITRE MOBILE AVG DUCATO II 6552LGSV3FDW;DIVERS;DIVERS;;20;0,00 €;100;35.09;;607;707;;;0
VITRE MOBILE AVG BOXER II 3750LGSV3FDW;VITRE MOBILE AVG BOXER II 3750LGSV3FDW;DIVERS;DIVERS;;20;0,00 €;100;35.09;;607;707;;;0
VITRE AVG SPRINTER 5439LCLV3FD;VITRE MOBILE AVG SPRINTER  5439LCLV3FD;DIVERS;DIVERS;;20;0,00 €;100;46;;607;707;;;0
VITRE MOBILE AVD SPRINTER 5439RCLV3FD;VITRE MOBILE AVD SPRINTER 5439RCLV3FD;DIVERS;DIVERS;;20;0,00 €;100;46;;607;707;;;0
VITRE MOBILE AVD EXPERT II 3752RGSV5FD;VITRE MOBILE AVD EXPERT II 3752RGSV5FD;DIVERS;DIVERS;;20;0,00 €;100;49;;607;707;;;0
VITRE MOBILE AVG EXPERT III 2756LGSV5FD1A ;VITRE MOBILE AVG EXPERT III 2756LGSV5FD1A ;DIVERS;DIVERS;;20;0,00 €;100;47;;607;707;;;0
VITRE MOBILE AVG BERLINGO III 2763LGSV3FD;VITRE MOBILE AVG BERLINGO III 2763LGSV3FD;DIVERS;DIVERS;;20;0,00 €;100;33;;607;707;;;0
VITRE MOBILE AVD BERLINGO III 2763RGSV3FD;VITRE MOBILE AVD BERLINGO III 2763RGSV3FD;DIVERS;DIVERS;;20;0,00 €;100;33;;607;707;;;0
8600AGAGYMVZ1P;Pare-brise vert dégradé gris;PILKINGTON (EUROCODE);DIVERS;Unitaire;20;0,00 €;0;470.64;;607;707;;;0
LANDDROVER RANGE ROVER SPORT 5P (05-09);LANDDROVER RANGE ROVER SPORT 5P (05-09);DIVERS;DIVERS;;20;0,00 €;100;261.51;;607;707;;;0
7276BGSR LUNETTE VERT DACIA DUSTER 08-;7276BGSR LUNETTE VERT DACIA DUSTER 08-;DIVERS;DIVERS;;20;0,00 €;100;77.18;;607;707;;;0
1871703;PARE-BRISE V (TOIT HAUT);FORD (EU);DIVERS;Unitaire;20;0,00 €;0;566.24;;607;707;;;0
2 PNEUS VEHICULE CQ 810 PT;2 PNEUS VEHICULE CQ 810 PT;DIVERS;DIVERS;;20;0,00 €;100;150;;607;707;;;0
CAPT PMH;CAPT PMH;DIVERS;DIVERS;;20;0,00 €;100;66.6667;;607;707;;;0
VITRE MOBILE AVD AUDI Q5 8596RGSR5FD;VITRE MOBILE AVD AUDI Q5  8596RGSR5FD;DIVERS;DIVERS;;20;0,00 €;100;38;;607;707;;;0
VITRE MOBILE AVG POLO VI 8640LGSH5FD ST GO   ;VITRE MOBILE AVG POLO VI 8640LGSH5FD ST GO   ;DIVERS;DIVERS;;20;0,00 €;100;26.16;;607;707;;;0
VITRE AVG FORD TRANSIT 3739LCLV2FD;VITRE AVG FORD TRANSIT 3739LCLV2FD;DIVERS;DIVERS;;20;0,00 €;100;25;;607;707;;;0
VITRE MOBILE AVG POLO V 8603LGSH5RD ST GO;VITRE MOBILE AVG POLO V 8603LGSH5RD ST GO;DIVERS;DIVERS;;20;0,00 €;100;32;;607;707;;;0
VITRE MOBILE AVG GOLF VI 8600LGSH5F;VITRE MOBILE AVG GOLF VI 8600LGSH5F;DIVERS;DIVERS;;20;0,00 €;100;35;;607;707;;;0
VITRE MOBILE AVD SMART 5368RGNH3FD;VITRE MOBILE AVD SMART 5368RGNH3FD;DIVERS;DIVERS;;20;0,00 €;100;34;;607;707;;;0
VITRE MOBILE MERCEDES W 124 AVD 5328RGNS4FD;VITRE MOBILE MERCEDES W 124 AVD 5328RGNS4FD;DIVERS;DIVERS;;20;0,00 €;100;33.2;;607;707;;;0
VITRE MOBILE AVD POLO VI 8640RGSH5FD;VITRE MOBILE AVD POLO VI 8640RGSH5FD;DIVERS;DIVERS;;20;0,00 €;100;26.16;;607;707;;;0
VITRE MOBILE AVANT DROIT VERT KIA SPORTAGE 05-10;VITRE MOBILE AVANT DROIT VERT KIA SPORTAGE 05-10 4424RLGR5FDW;DIVERS;DIVERS;;20;0,00 €;100;50;;607;707;;;0
VITRE MOBILE ARD AUDI A5 8633RGSE5RD;VITRE MOBILE ARD AUDI A5 8633RGSE5RD;DIVERS;DIVERS;;20;0,00 €;100;32;;607;707;;;0
VITRE MOBILE ARG GOLF V 8600LGSH5FD;VITRE MOBILE ARG GOLF V 8600LGSH5FD;DIVERS;DIVERS;;20;0,00 €;100;35;;607;707;;;0
VITRE MOBILE AVG IBIZA 7614LGSH5FD;VITRE MOBILE AVG IBIZA 7614LGSH5FD;DIVERS;DIVERS;;20;0,00 €;100;25;;607;707;;;0
VITRE MOBILE AVD GOLF VI ST GO 8600RGSH5FD;VITRE MOBILE AVD GOLF VI ST GO 8600RGSH5FD;DIVERS;DIVERS;;20;0,00 €;100;36;;607;707;;;0
VITRE MOBILE AVG GOLF IV 8568LGSH5FD;VITRE MOBILE AVG GOLF IV 8568LGSH5FD;DIVERS;DIVERS;;20;0,00 €;100;25;;607;707;;;0
VITRE MOBILE AVG SCIROCCO 8597LGSC2FD;VITRE MOBILE AVG SCIROCCO 8597LGSC2FD;DIVERS;DIVERS;;20;0,00 €;100;45;;607;707;;;0
VITRE MOBILE ARD OCTAVIA 7816RGSH5RD ;VITRE MOBILE ARD OCTAVIA 7816RGSH5RD ;DIVERS;DIVERS;;20;0,00 €;100;33;;607;707;;;0
VITRE MOBILE AVD 406 6525RGNS4FD;VITRE MOBILE AVD 406 6525RGNS4FD30;DIVERS;DIVERS;;20;0,00 €;100;0;;607;707;;;0
VITRE MOBILE AVG 406 6525LGNS4FD;VITRE MOBILE AVG 406 6525LGNS4FD;DIVERS;DIVERS;;20;0,00 €;100;30;;607;707;;;0
VITRE MOBILE AVG MERCEDES W166 5394(78)LGSR5FD;VITRE MOBILE AVG MERCEDES W166 5394(78)LGSR5FD;DIVERS;DIVERS;;20;0,00 €;100;35;;607;707;;;0
VITRE MOBILE ARG IBIZA 7614LGDH5RD;VITRE MOBILE ARG IBIZA 7614LGDH5RD;DIVERS;DIVERS;;20;0,00 €;100;38;;607;707;;;0
VITRE MOBILE AVG FABIA 7818LGSH5FD;VITRE MOBILE AVG FABIA 7818LGSH5FD;DIVERS;DIVERS;;20;0,00 €;100;30;;607;707;;;0
VITRE MOBILE AVD SHAARAN 8605RGSM5FD;VITRE MOBILE AVD SHAARAN 8605RGSM5FD;DIVERS;DIVERS;;20;0,00 €;100;40;;607;707;;;0
VITRE MOBILE AVD GOLF V 8568RGSH5FD;VITRE MOBILE AVD GOLF V 8568RGSH5FD;DIVERS;DIVERS;;20;0,00 €;100;32;;607;707;;;0
VITRE MOBILE AVG MERCEDES 5352LGSC2FD1H;VITRE MOBILE AVG MERCEDES 5352LGSC2FD1H;DIVERS;DIVERS;;20;0,00 €;100;34;;607;707;;;0
VITRE MOBILE ARG QASHQAI II 6084LGSR5FDW;VITRE MOBILE ARG QASHQAI II 6084LGSR5FDW;DIVERS;DIVERS;;20;0,00 €;100;35;;607;707;;;0
VITRE MOBILE AVG AUDI A6 TEINTE 8644LYPS4RD;VITRE MOBILE AVG AUDI A6 TEINTE 8644LYPS4RD;DIVERS;DIVERS;;20;0,00 €;100;45;;607;707;;;0
VITRE MOBILE ARRIERE DROIT VERT FORD FIESTA 5P 08-17 3572RGS;VITRE MOBILE ARRIERE DROIT VERT FORD FIESTA 5P 08-17 3572RGSH5RD;DIVERS;DIVERS;;20;0,00 €;100;33;;607;707;;;0
VITRE MOBILE ARD POLO V 8603RGSH5RD1A;VITRE MOBILE ARD POLO V 8603RGSH5RD1A;DIVERS;DIVERS;;20;0,00 €;100;28;;607;707;;;0
VITRE MOBILE ARD SPORTAGE 4434LGSH5FD;VITRE MOBILE ARD SPORTAGE 4434LGSH5FD;DIVERS;DIVERS;;20;0,00 €;100;68;;607;707;;;0
VITRE MOBILE ARG 406 6525LGNS4RD;VITRE MOBILE ARG 406 6525LGNS4RD;DIVERS;DIVERS;;20;0,00 €;100;27;;607;707;;;0
VITRE MOBILE ARD 406 6525RGNS4RV;VITRE MOBILE ARD 406 6525RGNS4RV;DIVERS;DIVERS;;20;0,00 €;100;27;;607;707;;;0
VITRE MOBILE ARG OCTAVIA 7816LGSE5RD;VITRE MOBILE ARG OCTAVIA 7816LGSE5RD;DIVERS;DIVERS;;20;0,00 €;100;32;;607;707;;;0
VITRE MOBILE BMW X6 ARDG 2478LYPR5RD;VITRE MOBILE BMW X6 ARDG 2478LYPR5RD;DIVERS;DIVERS;;20;0,00 €;100;69;;607;707;;;0
VITRE MOBILE ARD BMW X6 2478RYPR5RD;VITRE MOBILE ARD BMW X6 2478RYPR5RD;DIVERS;DIVERS;;20;0,00 €;100;69;;607;707;;;0
VITRE MOBILE AVG FOCUS 3566LGSH5FD1M;VITRE MOBILE AVG FOCUS 3566LGSH5FD1M;DIVERS;DIVERS;;20;0,00 €;100;33;;607;707;;;0
VITRE MOBILE AVD COROLA 8356RGNV5FDW;VITRE MOBILE AVD COROLA 8356RGNV5FDW;DIVERS;DIVERS;;20;0,00 €;100;35;;607;707;;;0
VITRE MOBILE AVANT DROIT VERT MERCEDES CLASS C W205 13- 5385;VITRE MOBILE AVANT DROIT VERT MERCEDES CLASS C W205 13- 5385RGSS4FD;DIVERS;DIVERS;;20;0,00 €;100;40;;607;707;;;0
VITRE MOBILE AVANT DROIT VERT AUDI A6 BERLINE ET BREAK 04-11;VITRE MOBILE AVANT DROIT VERT AUDI A6 BERLINE ET BREAK 04-11 8582RGSS4FD;DIVERS;DIVERS;;20;0,00 €;100;31;;607;707;;;0
VITRE MOBILE ARRIERE GAUCHE VERT FOCUS 5P HAYON 10-18 3578LG;VITRE MOBILE ARRIERE GAUCHE VERT FOCUS 5P HAYON 10-18 3578LGSH5RD;DIVERS;DIVERS;;20;0,00 €;100;35;;607;707;;;0
VITRE MOBILE AVANT GAUCHE VERT BMW SERIE 3E90 BERLINE 04-12 ;VITRE MOBILE AVANT GAUCHE VERT BMW SERIE 3E90 BERLINE 04-12 2447LGNS4FD;DIVERS;DIVERS;;20;0,00 €;100;42;;607;707;;;0
VITRE MOBILE AVANT DROIT VERT GOLF VI 5 PORTES HAYON 08-12 8;VITRE MOBILE AVANT DROIT VERT GOLF VI 5 PORTES HAYON 08-12 8600RGSH5FD;DIVERS;DIVERS;;20;0,00 €;100;48;;607;707;;;0
VITRE MOBILE AVANT GAUCHE VERT VOLKSWAGEN PASSAT B605-14 858;VITRE MOBILE AVANT GAUCHE VERT VOLKSWAGEN PASSAT B605-14  8584LGSS4FD;DIVERS;DIVERS;;20;0,00 €;100;32;;607;707;;;0
VITRE MOBILE AVANT GAUCHE VERT VOLKSWAGEN PASSAT B605-14 858;VITRE MOBILE AVANT GAUCHE VERT VOLKSWAGEN PASSAT B605-14 8584LGSS4FD;DIVERS;DIVERS;;20;0,00 €;100;32;;607;707;;;0
VITRE MOBILE AVANT GAUCHE VERT FOCUS II 3 PORTES04-11  3566L;VITRE MOBILE AVANT GAUCHE VERT FOCUS II 3 PORTES04-11  3566LGSH3FD1M;DIVERS;DIVERS;;20;0,00 €;100;40;;607;707;;;0
VITRE MOBILE AVANT DROIT VERT BMW SERIE 1 5P 11-  2467RGNH5F;VITRE MOBILE AVANT DROIT VERT BMW SERIE 1 5P 11-  2467RGNH5FD;DIVERS;DIVERS;;20;0,00 €;100;44;;607;707;;;0
